"캠페인보고서(2021.10.01.~2021.12.31.),colosseumkr:naver",,,,,,,,,,,,,
캠페인유형,캠페인,광고그룹,소재,키워드,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위,전환수,전환율(%),전환당비용(원)
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,미국배송대행,12,0,0,0,0,38.1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,미국배송대행업체,4,0,0,0,0,13.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,미국역직구,18,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,샤오홍슈,115,0,0,0,0,12.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,수출물류,296,0,0,0,0,5.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,아마존대행,318,0,0,0,0,15.1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,아마존배송대행,292,0,0,0,0,15.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,아마존샐러,3,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,악세서리도매,7,0,0,0,0,12.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,알리바바구매대행,51,0,0,0,0,4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,알리바바구매방법,98,0,0,0,0,6.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,알리바바대행,6,0,0,0,0,9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,알리바바배대지,51,0,0,0,0,8.2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,알리바바직구,122,0,0,0,0,7.6,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,역직구,273,0,0,0,0,8.4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,역직구물류,6,0,0,0,0,1.7,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,역직구배송,18,1,5.56,671,671,1.2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,역직구사이트,1,0,0,0,0,13,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,역직구업체,3,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,왕홍,251,0,0,0,0,10.6,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,위샤오,39,0,0,0,0,2.1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,위탁배송,42,0,0,0,0,13.3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,위탁판매사이트,35,0,0,0,0,19,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,일본물류대행,2,0,0,0,0,10,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,일본배송대행업체,15,0,0,0,0,10.3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,일본역직구,45,0,0,0,0,3.6,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국구매대행추천,37,1,2.71,"1,375","1,375",7.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국무역대행,43,0,0,0,0,10.8,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국배송대행,113,1,0.89,"1,573","1,573",22,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국배송대행업체,6,0,0,0,0,13.7,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국배송대행지,56,0,0,0,0,13.3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국수입대행,3,0,0,0,0,44.7,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국수입대행업체,2,0,0,0,0,13.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국에서한국으로택배,59,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국역직구,61,0,0,0,0,4.3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국직구대행,4,0,0,0,0,13.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국택배,163,0,0,0,0,11.3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국특송,34,0,0,0,0,14.4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,중국해외직구,67,0,0,0,0,6.6,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,책배송대행,1,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,캐나다배송대행,114,1,0.88,275,275,3.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,타오바오대행,236,0,0,0,0,3.2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,타오바오배대지,671,0,0,0,0,6.8,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,타오바오배송기간,159,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,타오바오배송대행,39,0,0,0,0,10.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,타오바오주문방법,2,0,0,0,0,12,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,포워딩업체,23,0,0,0,0,9.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,한국배송대행,4,1,25,77,77,13,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,한국에서중국택배,15,0,0,0,0,15.1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해상배송대행,1,0,0,0,0,9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외구매대행사이트,15,0,0,0,0,15.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외물류,153,1,0.66,"2,002","2,002",15.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외물류대행,289,0,0,0,0,4.8,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외물류비용,265,0,0,0,0,12.7,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외물류업체,240,0,0,0,0,4.8,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외배송,"2,873",2,0.07,"1,276","2,552",3.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외배송구매대행,1,0,0,0,0,4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외배송대행,150,0,0,0,0,16.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외배송대행업체,10,0,0,0,0,8.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외배송업체,505,0,0,0,0,5.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외소싱,17,1,5.89,99,99,3.3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외쇼핑,13,0,0,0,0,5.2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외역직구,86,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외운송,260,0,0,0,0,13.4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외운송업체,170,0,0,0,0,9.7,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외직구대행,46,0,0,0,0,11.4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외직구물류,4,1,25,77,77,1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외직구배송대행,19,1,5.27,781,781,5.2,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외직판,7,0,0,0,0,5.1,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외특송,23,0,0,0,0,12.4,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외판매,4,1,25,704,704,20.5,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,해외판매대행,7,1,14.29,341,341,20.9,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,향수배송대행,1,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,②_드랍쉬핑,nad-a001-01-000000152215155,홍콩배송대행,36,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL,284,9,3.17,"1,054","9,482",29.3,1,11.11,"9,482"
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL가격,755,0,0,0,0,14.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL견적,813,0,0,0,0,14.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL과정,3,0,0,0,0,1.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL관리,83,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL기업,8,0,0,0,0,10.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL냉동,33,3,9.1,88,264,6,1,33.33,264
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL물류,241,1,0.42,"1,089","1,089",24.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL물류비용,337,1,0.3,"1,056","1,056",5.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL물류센터,856,0,0,0,0,7.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL물류업체,877,0,0,0,0,14.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL물류회사,356,0,0,0,0,3.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL비용,749,0,0,0,0,13.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL사업,6,0,0,0,0,4.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL서비스,798,0,0,0,0,11,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL솔루션,11,1,9.1,"1,188","1,188",5.8,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL업체,325,4,1.24,"1,100","4,400",20.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL업체추천,26,0,0,0,0,5.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL영업,66,0,0,0,0,1.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL전문업체,5,0,0,0,0,10,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL창고,360,0,0,0,0,21.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL추천,607,0,0,0,0,18.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL택배,530,0,0,0,0,21,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL포워딩,1,0,0,0,0,6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL프로그램,10,2,20,88,176,15.2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3PL회사,588,0,0,0,0,17.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3자물류,3,0,0,0,0,93.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,3자물류업체,909,1,0.12,"1,441","1,441",13.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,4PL,"1,197",3,0.26,"1,049","3,146",10.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,4PL뜻,34,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,4PL물류,461,1,0.22,869,869,3.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,4PL물류업체,2,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,4PL서비스,3,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,4PL업체,231,2,0.87,"1,364","2,728",10.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,505-4PL,13,0,0,0,0,1.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,CJ3PL,9,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,강서물류,12,0,0,0,0,8.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,강서창고,2,0,0,0,0,9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경기3PL,6,0,0,0,0,15,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경기광주3PL,14,2,14.29,88,176,7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경기남양주4PL업체,2,1,50,77,77,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경기도3PL,5,0,0,0,0,15.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경남3PL,6,0,0,0,0,5.8,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경산3PL,17,1,5.89,77,77,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경산물류,27,0,0,0,0,8.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경산물류업체,2,0,0,0,0,1.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,경산물류창고,1,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,계양물류,19,0,0,0,0,2.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,계양물류창고,1,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,고양물류,31,0,0,0,0,9.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,고양삼송물류,5,0,0,0,0,1.2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,고양풀필먼트,93,0,0,0,0,1.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,광주3PL,22,0,0,0,0,10.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,광주4PL,3,2,66.67,77,154,1.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,광주물류,35,0,0,0,0,7.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,광주풀필먼트,15,0,0,0,0,1.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,국내3PL업체,2,0,0,0,0,17.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,군포3PL,28,3,10.72,84,253,11.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,군포4PL,3,0,0,0,0,1.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,군포풀필먼트,12,0,0,0,0,1.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,남양주3PL,38,0,0,0,0,13.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,남양주3PL업체,6,0,0,0,0,2.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,남양주물류,13,0,0,0,0,6.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,냉동3PL,418,2,0.48,88,176,15.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,냉동3PL물류,11,0,0,0,0,2.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,냉동3PL업체,5,0,0,0,0,2.8,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,냉장3PL,381,0,0,0,0,10,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,대구3PL,60,3,5,81,242,4.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,대구3PL업체,1,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,대구풀필먼트,59,2,3.39,77,154,1.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,물류3PL,127,0,0,0,0,24.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,부산3PL,94,0,0,0,0,13.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,부산3PL업체,12,0,0,0,0,7.8,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,부산4PL,16,1,6.25,77,77,1.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,부산풀필먼트,61,1,1.64,77,77,2.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,삼송물류창고,2,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,삼송창고,1,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,서울3PL,773,1,0.13,88,88,17.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,서울3PL업체,2,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,서울송파물류,2,0,0,0,0,1.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,서울풀필먼트,4,1,25,110,110,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,소규모3PL,4,0,0,0,0,20.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,소량택배계약,1,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,송파물류,78,0,0,0,0,5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,쇼핑몰3PL,1,0,0,0,0,33,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,수도권3PL,19,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,시화3PL,2,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,시화물류,29,0,0,0,0,6.9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,식품3PL,20,0,0,0,0,6.1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,양산3PL,26,0,0,0,0,2.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,양산물류,103,0,0,0,0,4.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,온라인3PL,1,0,0,0,0,12,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,용인3PL,48,0,0,0,0,15.7,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,용인풀필먼트,11,0,0,0,0,2.4,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,우체국3PL,27,1,3.71,88,88,10.9,1,100,88
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,의류3PL,193,2,1.04,88,176,20,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,인천3PL,24,1,4.17,88,88,18.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,인천3PL업체,5,0,0,0,0,7.8,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,인천4PL,13,1,7.7,77,77,1.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,인천계양물류,2,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,인천계양창고,1,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,인천풀필먼트,1,1,100,77,77,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,제3자물류서비스,2,0,0,0,0,9,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,충청북도3PL,7,0,0,0,0,1.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,콜로세움3PL,46,1,2.18,77,77,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,택배계약,136,0,0,0,0,3.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,평택3PL,21,0,0,0,0,14,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,평택4PL,2,1,50,77,77,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,평택냉장냉동,1,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,평택물류,5,0,0,0,0,12,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,평택풀필먼트업체,3,0,0,0,0,2.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,하남3PL,33,3,9.1,81,242,8.6,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,하남물류,16,1,6.25,88,88,11.3,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,하남물류창고,1,0,0,0,0,24,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,하남풀필먼트,6,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,한진3PL,4,0,0,0,0,3.5,0,0,0
파워링크,2_주력 상품,③_3PL/4PL,nad-a001-01-000000152215209,해외3PL,41,5,12.2,88,440,2.1,0,0,0
